Num_Children,Gender,Income,Own_Car,Own_Housing,Credit_Card_Issuing
1,Female,81714,No,No,Denied
0,Female,44486,Yes,No,Denied
2,Male,47547,No,No,Denied
2,Male,117303,Yes,No,Approved
0,Male,51635,Yes,Yes,Denied
2,Male,88622,Yes,No,Approved
3,Male,51346,Yes,No,Denied
0,Female,82559,Yes,No,Denied
4,Female,35402,No,No,Denied
3,Female,62205,Yes,No,Denied
2,Female,38474,No,Yes,Denied
0,Female,36109,No,No,Denied
1,Male,73276,Yes,No,Denied
1,Male,53557,Yes,No,Denied
0,Female,44999,Yes,No,Denied
3,Male,74058,Yes,Yes,Approved
3,Female,91668,Yes,No,Approved
2,Female,30419,No,No,Denied
4,Male,62524,No,Yes,Denied
1,Male,62781,Yes,No,Denied
1,Male,66599,No,No,Denied
5,Female,76361,No,No,Denied
4,Female,72078,Yes,Yes,Denied
4,Female,70466,Yes,No,Denied
1,Male,93663,Yes,Yes,Approved
0,Male,72984,Yes,No,Denied
2,Male,83273,Yes,Yes,Approved
3,Female,76434,No,No,Denied
0,Male,110481,No,Yes,Approved
3,Female,73256,No,No,Denied
3,Male,92687,Yes,No,Approved
2,Male,42168,No,No,Denied
2,Female,92591,Yes,No,Approved
5,Female,65292,No,No,Denied
2,Male,96219,Yes,Yes,Approved
3,Female,34917,Yes,No,Denied
3,Female,70241,Yes,No,Denied
2,Male,115630,Yes,Yes,Approved
3,Female,56610,No,No,Denied
1,Male,66405,Yes,Yes,Denied
2,Female,81024,No,No,Denied
1,Female,68263,Yes,No,Denied
2,Female,61562,Yes,No,Denied
3,Male,57660,Yes,No,Denied
4,Female,60903,Yes,No,Denied
6,Female,79175,No,No,Denied
0,Male,43887,Yes,Yes,Denied
3,Female,90699,Yes,No,Approved
2,Female,88700,No,No,Denied
1,Female,69677,No,No,Denied
4,Male,44721,Yes,No,Denied
1,Male,63518,Yes,Yes,Denied
3,Male,72186,Yes,Yes,Approved
1,Female,85870,No,No,Denied
1,Female,91249,No,No,Denied
3,Female,63405,Yes,Yes,Denied
3,Female,44582,Yes,No,Denied
2,Female,37444,Yes,No,Denied
0,Female,63712,Yes,Yes,Denied
3,Female,78738,Yes,Yes,Denied
3,Female,55481,No,Yes,Denied
1,Female,30401,Yes,Yes,Denied
2,Female,54030,Yes,Yes,Denied
3,Female,72787,Yes,No,Denied
0,Female,45091,No,No,Denied
1,Female,57632,Yes,Yes,Denied
3,Female,95970,No,Yes,Approved
1,Male,81063,No,Yes,Approved
1,Female,64076,Yes,No,Denied
0,Female,76547,Yes,No,Denied
2,Male,62234,Yes,No,Denied
3,Male,80439,Yes,No,Approved
2,Female,40790,Yes,No,Denied
2,Female,90371,Yes,No,Approved
1,Male,119013,Yes,Yes,Approved
3,Female,95927,No,No,Approved
5,Male,81194,No,No,Approved
2,Male,92368,Yes,Yes,Approved
5,Male,75420,Yes,Yes,Approved
3,Female,97061,Yes,No,Approved
0,Female,90702,Yes,No,Approved
5,Female,34182,Yes,Yes,Denied
5,Male,98989,Yes,Yes,Approved
1,Female,89554,Yes,No,Approved
5,Male,58151,Yes,No,Denied
2,Male,117281,Yes,No,Approved
2,Female,87013,Yes,No,Denied
1,Female,81918,Yes,No,Denied
1,Female,94200,Yes,No,Approved
6,Male,91136,No,No,Approved
1,Female,66864,No,No,Denied
2,Male,52745,Yes,No,Denied
1,Female,56406,Yes,Yes,Denied
5,Male,115187,No,Yes,Approved
2,Female,69776,Yes,No,Denied
1,Female,69747,No,Yes,Denied
1,Female,63084,No,Yes,Denied
1,Male,100523,Yes,No,Approved
1,Male,106257,Yes,No,Approved
2,Female,43357,Yes,No,Denied
0,Female,68404,No,Yes,Denied
3,Female,99304,Yes,No,Approved
3,Female,56172,Yes,No,Denied
3,Female,67628,No,Yes,Denied
0,Male,96110,Yes,Yes,Approved
2,Male,116476,Yes,Yes,Approved
0,Male,61523,Yes,No,Denied
0,Male,105004,Yes,No,Approved
3,Female,92484,Yes,Yes,Approved
0,Female,54726,No,No,Denied
1,Female,55453,Yes,Yes,Denied
2,Male,72651,Yes,No,Denied
0,Male,40443,Yes,Yes,Denied
3,Male,101454,Yes,No,Approved
2,Male,115450,Yes,Yes,Approved
6,Male,96970,Yes,No,Approved
1,Male,57170,Yes,Yes,Denied
2,Female,64306,No,No,Denied
2,Female,70401,Yes,No,Denied
2,Female,44808,No,No,Denied
1,Female,37123,No,No,Denied
2,Male,89684,Yes,Yes,Approved
1,Female,61941,Yes,No,Denied
2,Male,89606,Yes,No,Approved
2,Male,65094,Yes,Yes,Denied
2,Male,81686,No,Yes,Approved
1,Female,97887,No,No,Approved
3,Male,93830,Yes,Yes,Approved
3,Male,91560,No,Yes,Approved
2,Female,75143,Yes,Yes,Denied
3,Male,64792,No,No,Denied
2,Female,73853,Yes,Yes,Denied
3,Female,49451,Yes,No,Denied
2,Female,57097,Yes,No,Denied
0,Male,55361,Yes,No,Denied
2,Male,112813,No,No,Approved
2,Female,90545,Yes,No,Approved
3,Female,91955,No,Yes,Approved
2,Female,46297,No,No,Denied
0,Female,65456,Yes,No,Denied
3,Female,54694,Yes,No,Denied
2,Female,34520,No,Yes,Denied
0,Female,52763,Yes,Yes,Denied
4,Male,62243,Yes,Yes,Denied
2,Male,75416,Yes,No,Denied
4,Male,64296,Yes,Yes,Denied
1,Female,30692,No,No,Denied
2,Female,66963,Yes,No,Denied
2,Male,101867,Yes,No,Approved
2,Female,95419,No,No,Approved
2,Male,52921,No,No,Denied
2,Male,106917,No,Yes,Approved
2,Female,41728,Yes,No,Denied
1,Female,58492,Yes,No,Denied
0,Female,65512,Yes,No,Denied
1,Female,86722,Yes,No,Denied
1,Male,74522,Yes,No,Denied
0,Male,70783,Yes,No,Denied
1,Female,87438,Yes,No,Approved
2,Female,89489,Yes,Yes,Approved
1,Male,65020,Yes,No,Denied
3,Female,62957,Yes,No,Denied
0,Male,67437,No,Yes,Denied
1,Male,96065,Yes,No,Approved
2,Female,98966,No,No,Approved
1,Female,97507,Yes,No,Approved
3,Female,39106,Yes,No,Denied
3,Male,79385,Yes,Yes,Approved
3,Female,78276,Yes,No,Denied
2,Male,105058,No,Yes,Approved
2,Female,66227,Yes,Yes,Denied
0,Male,73895,Yes,No,Denied
2,Male,93736,Yes,No,Approved
0,Female,59368,Yes,No,Denied
0,Female,57467,No,Yes,Denied
2,Male,100781,Yes,No,Approved
3,Male,92157,No,Yes,Approved
4,Male,119248,No,No,Approved
0,Female,76484,Yes,No,Denied
3,Male,72954,No,No,Denied
1,Male,98117,No,No,Approved
3,Male,63786,Yes,No,Denied
5,Male,69807,Yes,Yes,Approved
2,Female,75734,No,No,Denied
3,Male,94257,No,No,Approved
4,Male,40824,Yes,Yes,Denied
2,Female,40905,No,No,Denied
2,Male,104206,No,No,Approved
1,Male,101659,No,Yes,Approved
4,Female,46925,Yes,Yes,Denied
2,Male,81244,Yes,No,Approved
2,Female,33187,Yes,No,Denied
2,Male,112709,Yes,Yes,Approved
1,Female,68125,No,Yes,Denied
0,Male,90571,No,No,Approved
4,Female,95712,No,Yes,Approved
3,Male,59911,Yes,Yes,Denied
0,Female,57378,Yes,No,Denied
3,Female,31492,No,No,Denied
4,Female,50867,No,No,Denied
5,Male,90694,Yes,Yes,Approved
0,Male,115205,Yes,Yes,Approved
2,Female,93272,No,Yes,Approved
3,Male,104055,No,Yes,Approved
2,Male,57010,Yes,No,Denied
1,Male,113652,Yes,Yes,Approved
1,Female,62865,Yes,No,Denied
0,Male,100132,Yes,No,Approved
0,Male,53846,Yes,Yes,Denied
2,Female,37012,No,Yes,Denied
2,Female,39623,No,No,Denied
0,Female,70346,Yes,Yes,Denied
0,Male,71950,Yes,No,Denied
3,Male,49926,No,No,Denied
3,Female,43646,Yes,No,Denied
1,Male,82366,Yes,No,Approved
2,Female,53006,Yes,No,Denied
0,Male,54404,No,No,Denied
2,Male,67622,No,No,Denied
3,Female,99512,Yes,Yes,Approved
0,Female,45827,No,No,Denied
1,Female,88403,Yes,No,Approved
2,Female,46983,Yes,Yes,Denied
0,Female,61234,No,No,Denied
0,Female,51841,Yes,No,Denied
1,Male,84588,No,No,Approved
3,Male,113015,Yes,No,Approved
2,Female,41636,Yes,No,Denied
5,Male,91963,Yes,No,Approved
0,Female,38275,No,No,Denied
1,Female,67123,No,No,Denied
3,Male,62868,No,No,Denied
2,Male,64133,Yes,No,Denied
5,Male,67819,Yes,Yes,Denied
2,Female,96808,Yes,No,Approved
3,Female,48394,Yes,No,Denied
0,Female,65227,No,No,Denied
3,Female,47357,No,No,Denied
3,Female,61463,No,No,Denied
2,Female,94518,Yes,No,Approved
2,Female,51918,Yes,Yes,Denied
1,Male,44292,Yes,No,Denied
1,Male,104563,Yes,No,Approved
3,Female,99399,Yes,No,Approved
0,Male,72727,Yes,No,Denied
1,Female,34047,Yes,Yes,Denied
1,Male,50302,No,Yes,Denied
2,Male,77451,No,Yes,Approved
3,Female,90667,No,No,Approved
3,Male,102846,No,Yes,Approved
2,Male,93450,Yes,No,Approved
4,Female,59713,No,No,Denied
6,Male,62969,Yes,No,Denied
1,Female,80513,No,No,Denied
2,Female,39897,No,Yes,Denied
2,Male,104182,Yes,No,Approved
4,Female,98516,No,No,Approved
3,Male,67164,Yes,Yes,Denied
4,Male,119031,Yes,No,Approved
4,Male,98625,Yes,No,Approved
3,Male,72353,Yes,No,Denied
2,Female,81366,Yes,No,Denied
3,Male,108274,Yes,Yes,Approved
1,Male,83154,No,Yes,Approved
3,Female,42977,No,No,Denied
0,Female,97879,Yes,No,Approved
5,Male,95097,Yes,Yes,Approved
2,Male,74030,Yes,Yes,Approved
5,Female,44139,Yes,No,Denied
2,Male,89383,No,Yes,Approved
5,Male,95842,Yes,No,Approved
2,Female,43326,No,No,Denied
1,Female,35839,No,No,Denied
3,Female,83325,Yes,No,Denied
5,Male,106931,Yes,Yes,Approved
3,Male,84199,No,Yes,Approved
2,Male,50690,No,No,Denied
3,Male,105526,No,Yes,Approved
2,Female,57898,No,No,Denied
1,Female,76455,No,No,Denied
1,Female,37490,Yes,No,Denied
2,Male,74535,Yes,Yes,Approved
0,Female,30053,No,No,Denied
2,Male,89074,Yes,No,Approved
1,Male,82605,Yes,Yes,Approved
0,Male,96262,Yes,Yes,Approved
3,Female,32151,Yes,Yes,Denied
1,Male,71068,Yes,Yes,Denied
1,Male,44353,Yes,Yes,Denied
0,Female,50387,Yes,No,Denied
1,Female,60077,No,No,Denied
1,Male,61357,Yes,No,Denied
1,Male,42406,Yes,No,Denied
3,Female,78287,No,No,Denied
2,Female,37112,No,Yes,Denied
1,Female,83562,No,Yes,Denied
3,Female,79684,Yes,No,Denied
1,Female,58796,No,No,Denied
2,Male,100327,Yes,No,Approved
1,Male,47011,Yes,Yes,Denied
3,Female,51198,Yes,No,Denied
3,Male,94246,Yes,No,Approved
4,Female,83938,Yes,Yes,Approved
1,Male,73502,Yes,No,Denied
5,Female,66938,Yes,No,Denied
1,Female,60135,Yes,No,Denied
6,Male,45515,Yes,Yes,Denied
3,Male,88591,Yes,No,Approved
2,Female,78587,No,No,Denied
1,Female,59575,No,No,Denied
0,Female,55654,Yes,No,Denied
2,Female,48868,Yes,Yes,Denied
1,Male,77055,Yes,Yes,Approved
3,Male,72073,Yes,No,Denied
2,Female,73245,Yes,No,Denied
2,Male,105464,Yes,Yes,Approved
3,Male,91329,No,No,Approved
2,Male,42691,Yes,No,Denied
3,Female,86439,Yes,No,Approved
1,Female,96324,Yes,No,Approved
3,Male,54407,No,No,Denied
1,Male,75125,Yes,Yes,Approved
2,Male,117494,Yes,No,Approved
1,Female,40625,Yes,No,Denied
1,Male,87762,Yes,Yes,Approved
2,Female,76823,No,Yes,Denied
1,Male,57755,No,No,Denied
2,Male,57311,No,Yes,Denied
3,Male,113031,Yes,No,Approved
1,Female,45311,Yes,Yes,Denied
2,Male,74369,No,No,Denied
2,Male,65323,No,No,Denied
3,Female,64506,No,Yes,Denied
2,Male,44649,Yes,Yes,Denied
3,Male,90077,Yes,Yes,Approved
3,Male,50379,No,No,Denied
2,Male,77002,Yes,Yes,Approved
3,Female,91638,No,No,Approved
1,Male,98938,Yes,No,Approved
2,Male,40791,Yes,Yes,Denied
3,Female,42038,Yes,No,Denied
4,Female,90655,Yes,No,Approved
3,Female,41020,Yes,Yes,Denied
1,Female,75586,No,No,Denied
1,Female,95102,No,No,Approved
4,Female,53542,Yes,No,Denied
2,Male,60087,No,No,Denied
2,Male,42370,Yes,Yes,Denied
3,Male,96204,Yes,No,Approved
3,Male,48367,No,Yes,Denied
6,Male,97538,Yes,No,Approved
0,Female,97735,Yes,No,Approved
2,Male,62250,Yes,Yes,Denied
1,Male,62023,No,No,Denied
3,Male,58339,Yes,Yes,Denied
1,Female,74053,Yes,No,Denied
1,Male,103184,Yes,Yes,Approved
4,Female,76277,Yes,No,Denied
1,Male,91634,Yes,Yes,Approved
0,Male,49461,Yes,Yes,Denied
2,Female,65832,Yes,Yes,Denied
3,Male,103373,Yes,No,Approved
0,Female,54075,Yes,No,Denied
3,Male,102357,No,Yes,Approved
1,Male,104432,Yes,Yes,Approved
2,Female,41905,Yes,No,Denied
1,Female,39810,Yes,No,Denied
2,Male,45608,Yes,Yes,Denied
4,Male,45664,No,No,Denied
3,Male,98154,Yes,Yes,Approved
2,Male,84335,Yes,Yes,Approved
3,Female,73917,Yes,Yes,Denied
2,Female,90547,Yes,No,Approved
2,Male,49510,Yes,No,Denied
2,Female,66147,Yes,No,Denied
5,Female,49764,No,No,Denied
2,Female,66650,Yes,No,Denied
1,Male,60594,Yes,Yes,Denied
0,Male,65854,Yes,No,Denied
1,Female,82719,Yes,No,Denied
2,Female,97627,No,Yes,Approved
1,Female,39656,Yes,No,Denied
0,Female,35394,Yes,No,Denied
1,Female,38804,No,Yes,Denied
0,Male,71306,Yes,No,Denied
0,Female,48128,Yes,Yes,Denied
1,Male,64927,Yes,Yes,Denied
2,Male,83907,Yes,Yes,Approved
4,Female,64931,Yes,Yes,Denied
1,Male,65561,Yes,Yes,Denied
3,Male,94160,No,No,Approved
2,Male,91721,Yes,Yes,Approved
0,Female,51006,Yes,No,Denied
2,Male,100704,No,No,Approved
1,Female,33339,Yes,Yes,Denied
2,Female,49057,Yes,No,Denied
1,Female,94300,No,No,Approved
1,Male,97699,Yes,No,Approved
3,Male,112676,Yes,Yes,Approved
1,Female,62889,No,Yes,Denied
1,Female,96908,No,Yes,Approved
3,Female,43192,Yes,No,Denied
1,Female,83940,Yes,No,Denied
1,Female,33637,Yes,No,Denied
0,Female,53452,Yes,No,Denied
0,Female,79308,Yes,No,Denied
3,Female,72907,No,Yes,Denied
2,Male,52198,Yes,No,Denied
3,Female,94325,No,No,Approved
1,Female,93070,Yes,Yes,Approved
3,Female,83668,Yes,No,Denied
2,Female,74048,No,Yes,Denied
1,Female,40800,Yes,No,Denied
1,Female,60599,No,No,Denied
4,Male,88476,Yes,Yes,Approved
4,Male,118895,No,Yes,Approved
2,Female,43359,No,Yes,Denied
1,Female,97602,Yes,Yes,Approved
3,Female,64979,No,Yes,Denied
2,Male,89942,Yes,Yes,Approved
2,Female,64155,Yes,No,Denied
0,Female,49158,Yes,No,Denied
4,Male,93654,Yes,Yes,Approved
3,Male,82069,No,Yes,Approved
2,Female,30670,No,No,Denied
1,Female,89352,No,No,Denied
1,Male,85525,Yes,No,Approved
1,Female,61132,No,No,Denied
0,Male,86371,Yes,No,Approved
2,Male,41387,Yes,No,Denied
3,Female,47735,Yes,No,Denied
8,Female,70119,No,No,Denied
1,Female,40777,Yes,Yes,Denied
2,Male,98311,Yes,No,Approved
3,Female,86112,Yes,No,Approved
1,Male,51477,Yes,No,Denied
3,Male,114804,Yes,No,Approved
1,Male,69675,Yes,Yes,Approved
1,Male,100145,Yes,No,Approved
2,Male,117303,Yes,No,Approved
3,Female,63819,Yes,Yes,Denied
3,Female,65085,Yes,Yes,Denied
2,Female,80727,Yes,No,Denied
0,Female,63766,No,Yes,Denied
0,Male,58528,Yes,No,Denied
3,Female,74090,No,No,Denied
0,Male,70479,No,Yes,Denied
2,Male,56637,Yes,No,Denied
2,Female,53289,Yes,No,Denied
0,Male,105118,Yes,Yes,Approved
0,Male,99677,Yes,Yes,Approved
5,Female,94246,Yes,No,Approved
2,Female,73725,Yes,No,Denied
2,Male,109736,Yes,No,Approved
0,Male,73643,Yes,No,Denied
1,Female,44322,No,No,Denied
0,Male,46293,Yes,No,Denied
3,Male,76231,No,Yes,Approved
1,Female,75589,Yes,No,Denied
3,Male,50621,No,Yes,Denied
0,Female,92620,Yes,Yes,Approved
2,Female,86567,Yes,No,Approved
1,Male,96751,Yes,Yes,Approved
1,Male,51641,No,Yes,Denied
3,Female,97752,Yes,No,Approved
1,Female,87369,No,No,Denied
5,Female,42825,No,Yes,Denied
3,Male,92069,Yes,No,Approved
1,Male,77777,Yes,No,Approved
2,Female,33378,No,No,Denied
1,Male,40311,Yes,Yes,Denied
1,Female,56062,No,No,Denied
2,Female,89408,Yes,Yes,Approved
2,Male,105841,Yes,Yes,Approved
0,Male,100706,Yes,No,Approved
2,Female,33180,No,Yes,Denied
3,Female,43727,No,No,Denied
1,Male,41190,Yes,Yes,Denied
2,Female,40667,Yes,No,Denied
1,Female,57976,Yes,No,Denied
2,Female,81697,Yes,Yes,Approved
0,Female,91309,Yes,No,Approved
1,Male,71463,No,No,Denied
2,Male,109544,Yes,No,Approved
4,Female,46123,No,Yes,Denied
1,Male,105162,No,Yes,Approved
2,Female,73561,No,Yes,Denied
5,Male,64005,Yes,No,Denied
3,Male,64462,Yes,No,Denied
4,Female,66666,Yes,No,Denied
6,Female,83391,Yes,No,Denied
3,Male,70071,Yes,Yes,Denied
2,Male,100655,Yes,No,Approved
3,Male,87278,No,No,Approved
2,Male,92193,Yes,Yes,Approved
1,Male,45668,Yes,No,Denied
1,Female,85361,Yes,No,Denied
4,Male,113976,Yes,No,Approved
5,Female,92489,Yes,No,Approved
1,Male,72540,Yes,No,Denied
1,Male,86363,Yes,Yes,Approved
1,Female,57619,No,No,Denied
1,Male,51644,Yes,No,Denied
3,Female,73544,Yes,No,Denied
4,Female,58242,Yes,Yes,Denied
3,Female,40664,Yes,No,Denied
3,Female,96736,Yes,No,Approved
2,Male,90539,Yes,Yes,Approved
4,Female,36536,Yes,No,Denied
2,Male,83645,Yes,Yes,Approved
0,Male,65150,Yes,No,Denied
1,Female,45803,No,Yes,Denied
3,Male,84100,No,Yes,Approved
3,Female,51609,Yes,Yes,Denied
1,Female,84676,No,No,Denied
0,Male,103411,Yes,Yes,Approved
3,Female,57985,No,No,Denied
0,Male,51905,Yes,No,Denied
2,Male,86411,Yes,No,Approved
3,Female,47919,Yes,Yes,Denied
3,Female,79802,No,No,Denied
1,Female,74750,Yes,No,Denied
3,Male,82540,Yes,Yes,Approved
2,Male,47707,No,Yes,Denied
3,Female,96523,No,No,Approved
1,Female,68827,No,No,Denied
0,Female,93037,Yes,No,Approved
3,Male,56364,Yes,No,Denied
1,Male,57918,Yes,No,Denied
3,Male,104387,No,Yes,Approved
3,Female,67935,No,No,Denied
5,Female,96117,No,No,Approved
5,Male,102723,Yes,No,Approved
2,Female,51549,Yes,Yes,Denied
3,Female,63706,Yes,No,Denied
2,Male,41265,Yes,Yes,Denied
2,Male,48608,Yes,No,Denied
1,Female,49593,No,Yes,Denied
1,Male,70253,Yes,No,Denied
1,Female,92237,Yes,Yes,Approved
1,Female,91493,Yes,No,Approved
1,Male,114344,Yes,Yes,Approved
3,Male,56804,Yes,No,Denied
1,Female,36428,No,No,Denied
1,Male,74161,No,Yes,Approved
4,Female,35650,No,No,Denied
3,Female,62674,No,Yes,Denied
2,Male,57664,Yes,Yes,Denied
1,Female,30057,Yes,No,Denied
2,Female,32108,No,Yes,Denied
4,Male,80734,Yes,No,Approved
0,Male,65871,Yes,Yes,Denied
1,Male,78553,Yes,Yes,Approved
2,Female,44315,No,Yes,Denied
4,Male,42992,Yes,No,Denied
0,Female,46995,No,No,Denied
1,Female,48629,Yes,No,Denied
3,Male,78272,Yes,Yes,Approved
2,Male,42551,Yes,Yes,Denied
0,Male,49589,Yes,No,Denied
1,Male,45170,Yes,Yes,Denied
3,Female,63016,No,No,Denied
2,Male,86046,Yes,No,Approved
1,Male,112447,No,Yes,Approved
4,Male,115638,No,Yes,Approved
6,Female,30836,No,No,Denied
8,Female,52401,Yes,Yes,Denied
0,Female,85520,Yes,No,Denied
0,Male,48029,Yes,No,Denied
2,Male,50985,Yes,No,Denied
0,Female,62265,No,No,Denied
2,Male,82049,No,No,Approved
0,Female,59994,No,Yes,Denied
3,Female,87490,Yes,No,Approved
4,Male,85152,Yes,No,Approved
6,Female,76871,Yes,No,Denied
2,Male,42939,No,No,Denied
2,Female,47519,Yes,No,Denied
1,Female,78075,Yes,Yes,Approved
2,Female,85440,Yes,Yes,Approved
3,Male,60182,Yes,Yes,Denied
4,Female,43068,Yes,Yes,Denied
0,Female,69779,Yes,Yes,Denied
3,Female,70933,Yes,No,Denied
1,Female,46689,Yes,Yes,Denied
1,Male,69724,Yes,Yes,Approved
3,Male,56911,Yes,No,Denied
2,Female,59255,Yes,Yes,Denied
0,Male,119656,No,Yes,Approved
1,Male,93168,Yes,Yes,Approved
2,Female,86724,Yes,No,Denied
2,Male,82684,Yes,No,Approved
3,Female,39331,Yes,No,Denied
5,Female,55482,Yes,Yes,Denied
2,Female,76269,Yes,No,Denied
7,Male,91992,Yes,Yes,Approved
1,Male,50209,Yes,No,Denied
4,Female,78954,No,No,Denied
1,Female,89115,Yes,Yes,Approved
4,Female,59457,Yes,No,Denied
4,Male,41296,Yes,No,Denied
1,Male,110057,Yes,No,Approved
2,Female,68893,No,No,Denied
2,Male,62491,Yes,No,Denied
0,Male,114272,Yes,No,Approved
3,Male,87397,No,Yes,Approved
0,Female,93691,No,Yes,Approved
2,Male,112799,Yes,No,Approved
2,Female,40604,Yes,No,Denied
0,Female,82093,Yes,No,Denied
2,Male,42103,Yes,Yes,Denied
2,Male,75184,Yes,No,Denied
1,Female,77316,Yes,No,Denied
2,Male,73610,Yes,Yes,Approved
2,Female,93527,No,No,Approved
1,Male,89310,Yes,No,Approved
3,Male,62444,No,No,Denied
4,Male,94749,Yes,No,Approved
4,Male,93050,Yes,Yes,Approved
2,Female,32908,Yes,No,Denied
1,Female,61744,Yes,No,Denied
2,Male,55313,Yes,No,Denied
3,Male,61016,Yes,Yes,Denied
2,Male,117409,Yes,No,Approved
2,Female,86889,Yes,No,Approved
1,Male,118954,Yes,No,Approved
3,Male,117096,No,No,Approved
1,Female,55475,Yes,No,Denied
4,Female,64500,No,Yes,Denied
1,Male,88659,Yes,Yes,Approved
2,Male,107926,Yes,No,Approved
4,Male,110254,Yes,No,Approved
1,Female,75310,Yes,No,Denied
3,Male,94381,Yes,No,Approved
0,Male,85284,Yes,No,Approved
2,Female,67791,No,No,Denied
3,Male,49823,Yes,No,Denied
4,Female,40607,No,No,Denied
3,Female,36158,Yes,Yes,Denied
1,Male,106835,Yes,Yes,Approved
4,Female,54595,Yes,No,Denied
2,Female,63950,No,Yes,Denied
2,Male,78954,Yes,No,Denied
5,Female,39516,Yes,No,Denied
4,Male,106376,Yes,Yes,Approved
2,Female,93544,Yes,No,Approved
1,Female,44883,No,No,Denied
0,Male,52184,Yes,Yes,Denied
3,Male,47487,Yes,Yes,Denied
1,Male,107417,Yes,Yes,Approved
6,Female,84303,Yes,No,Denied
3,Male,48455,Yes,No,Denied
3,Female,66537,No,Yes,Denied
1,Male,95132,Yes,No,Approved
0,Female,81818,No,Yes,Denied
3,Female,76738,No,No,Denied
0,Female,96069,No,No,Approved
2,Male,67606,Yes,Yes,Denied
1,Female,51947,Yes,No,Denied
4,Male,93185,Yes,No,Approved
2,Female,56774,No,No,Denied
2,Male,47005,Yes,No,Denied
6,Male,67014,Yes,Yes,Denied
0,Male,57640,Yes,No,Denied
2,Male,100243,Yes,Yes,Approved
3,Female,93805,Yes,No,Approved
1,Male,54438,No,No,Denied
2,Male,104467,Yes,No,Approved
1,Male,63603,Yes,Yes,Denied
2,Male,102325,No,No,Approved
3,Female,94854,No,No,Approved
0,Male,70000,Yes,No,Denied
1,Female,76496,Yes,No,Denied
0,Male,90580,Yes,Yes,Approved
0,Male,99243,Yes,No,Approved
1,Female,63782,Yes,Yes,Denied
0,Male,46113,No,Yes,Denied
0,Male,69448,Yes,Yes,Denied
1,Male,107319,Yes,Yes,Approved
3,Male,61315,Yes,Yes,Denied
1,Male,100563,Yes,Yes,Approved
2,Female,45496,Yes,No,Denied
2,Female,44311,No,No,Denied
1,Female,64819,Yes,No,Denied
3,Male,84237,Yes,No,Approved
2,Female,81158,Yes,No,Denied
0,Female,44264,No,No,Denied
0,Male,67757,Yes,Yes,Denied
1,Female,90279,Yes,No,Approved
2,Male,111705,No,Yes,Approved
1,Female,95209,Yes,No,Approved
3,Male,40337,Yes,No,Denied
3,Male,69709,No,No,Denied
0,Female,96705,Yes,Yes,Approved
8,Female,39738,No,Yes,Denied
1,Female,58854,No,Yes,Denied
2,Male,63612,Yes,No,Denied
2,Male,98649,Yes,Yes,Approved
2,Female,64179,No,No,Denied
3,Female,56976,Yes,Yes,Denied
2,Female,99108,Yes,No,Approved
1,Male,58700,No,Yes,Denied
3,Female,78355,No,No,Denied
2,Female,47153,No,Yes,Denied
3,Female,41345,Yes,No,Denied
3,Female,81812,Yes,No,Denied
1,Male,93092,Yes,Yes,Approved
1,Female,96523,Yes,No,Approved
1,Female,75529,Yes,No,Denied
2,Female,57585,No,No,Denied
0,Male,104487,Yes,No,Approved
2,Female,72444,Yes,No,Denied
2,Female,79313,Yes,Yes,Denied
4,Male,111598,No,No,Approved
7,Male,101503,Yes,Yes,Approved
2,Female,34500,Yes,Yes,Denied
2,Female,62678,Yes,No,Denied
2,Female,72531,Yes,No,Denied
2,Male,54382,Yes,Yes,Denied
2,Female,33196,Yes,No,Denied
2,Female,39628,No,No,Denied
1,Male,89816,Yes,Yes,Approved
0,Male,60485,No,No,Denied
2,Female,47631,Yes,Yes,Denied
0,Male,73627,Yes,No,Denied
0,Male,48086,Yes,No,Denied
1,Female,45244,No,No,Denied
0,Male,107622,No,No,Approved
1,Male,64507,No,No,Denied
2,Male,46931,Yes,Yes,Denied
1,Male,91744,No,No,Approved
2,Female,53910,Yes,No,Denied
2,Male,88240,Yes,No,Approved
1,Female,58238,Yes,Yes,Denied
2,Male,104135,No,Yes,Approved
2,Female,38611,Yes,No,Denied
6,Male,104720,Yes,No,Approved
2,Female,69443,Yes,Yes,Denied
2,Female,42429,Yes,No,Denied
1,Male,103708,No,Yes,Approved
2,Female,37958,Yes,Yes,Denied
4,Male,100910,Yes,No,Approved
2,Male,42335,Yes,Yes,Denied
3,Female,46731,Yes,No,Denied
0,Male,59336,Yes,Yes,Denied
2,Female,98001,Yes,Yes,Approved
4,Female,56089,Yes,Yes,Denied
3,Female,34041,No,No,Denied
3,Male,48594,No,No,Denied
2,Female,55166,Yes,No,Denied
4,Female,51501,Yes,Yes,Denied
2,Male,116846,Yes,Yes,Approved
2,Female,63711,Yes,No,Denied
0,Female,64609,Yes,No,Denied
3,Female,47819,Yes,Yes,Denied
2,Female,39678,No,Yes,Denied
2,Male,104225,Yes,No,Approved
3,Female,65667,Yes,Yes,Denied
2,Male,41840,Yes,No,Denied
1,Male,111479,Yes,No,Approved
1,Male,61870,No,Yes,Denied
5,Female,91904,No,No,Approved
3,Female,68761,Yes,Yes,Denied
1,Male,90030,Yes,Yes,Approved
4,Male,63325,Yes,No,Denied
1,Female,49474,Yes,No,Denied
1,Male,79656,Yes,No,Approved
1,Female,45919,No,No,Denied
3,Male,110356,Yes,No,Approved
2,Male,47402,Yes,Yes,Denied
